TG, 0014, 2023071500_F096_488N_1188E_FOF, 2023071500, 03,  UKX, 120, 512N, 1252E,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,  360,    0,    282,   -281,  -1519, N, -999, -999,  149,  180,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 000, 177N, 1181E,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,  357,    0,   -999,  -9999,  -9999, Y,  307,   26,  155,  161,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 006, 180N, 1180E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,  999,  170,    0,     68,    299,    229, Y,   18,   16,  146,  198,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 012, 183N, 1177E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,  999,  180,    0,    103,    223,    419, Y,  346,   12,  204,  216,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 018, 188N, 1171E,   0,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,  514,    0,    125,    142,    223, Y,  325,   24,  214,  221,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 024, 191N, 1168E,   0,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,  997,  156,    0,     82,    424,    445, Y,  342,   17,  250,  273,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 030, 193N, 1157E,   0,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,  996,  135,    0,    100,    317,    433, Y,  294,   29,  244,  258,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 036, 192N, 1150E,   0,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,  995,  133,    0,     98,    331,    506, Y,  279,   21,  263,  287,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 042, 196N, 1143E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,  995,  127,    0,     49,    308,    597, Y,  316,   32,  267,  282,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 048, 199N, 1136E,   0,  988, XX,  34, NEQ, 0000, 0000, 0000, 0000,  994,  133,    0,      2,    519,    547, Y,  312,   32,  268,  283,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 060, 202N, 1122E,   0,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,  997,  201,    0,    -58,    130,    664, Y,  300,   34,  297,  324,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 072, 217N, 1101E,   0,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,  996,  130,    0,    -19,    255,    610, Y,  308,   52,  285,  310,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 084, 230N, 1083E,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,  997,   94,    0,    -65,    198,    542, Y,  302,   51,  238,  265,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 096, 241N, 1066E,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,  290,    0,    -43,    141,    262, Y,  313,   42,  149,  169,  -99,  -99
WP,  04W, 2023071500_F000_181N_1170E_04W, 2023071500, 03,  UKX, 108, 243N, 1063E,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,    0,    -96,    679,    136, N,  319,   26,   50,   53,  -99,  -99
