TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 078, 354N, 1267E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,  185,  147,    133,    -23,  -1563, Y,   56,   78,  124,   99,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 084, 376N, 1300E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  238,   56,    173,   -154,  -2004, N,   62,  123,  171,  198,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 090, 382N, 1320E,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,  251,  114,    277,   -241,  -2051, N,   76,   85,  187,  209,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 096, 386N, 1346E,  28,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  285,   69,    349,   -395,  -2036, N,   84,   93,  195,  227,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 102, 386N, 1360E,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,  271,   53,    382,   -391,  -2095, N,   92,   68,  191,  225,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 108, 386N, 1374E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  277,   73,    386,   -751,  -2092, N,   93,   62,  154,  195,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 114, 391N, 1392E,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  104,    405,   -716,  -2205, N,   84,   69,  133,  180,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 120, 395N, 1399E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  151,    393,   -754,  -2190, N,   88,   38,   84,  106,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 048,  66N, 1341E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  238,  134,   -999,  -9999,  -9999, N,  253,   38,   68,   75,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 054,  60N, 1336E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  148,    -11,   -146,     34, N,  229,   35,   84,   92,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 060,  56N, 1331E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  217,  101,    -11,    -30,     22, N,  243,   30,   96,  104,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 066,  50N, 1328E,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  727,  128,    -47,     64,    114, N,  226,   23,  106,  117,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 072,  50N, 1325E,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  345,  121,     13,     62,    191, N,  280,   14,  129,  144,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 078,  51N, 1325E,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1005,   71,   74,     73,    114,    184, N,  359,   11,  157,  180,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 084,  55N, 1326E,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  333,   65,     56,    173,    180, N,    2,   18,  175,  200,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 090,  60N, 1325E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  337,  127,     57,    276,     46, N,  354,   25,  180,  206,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 096,  67N, 1322E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  260,   68,     72,    259,    165, N,  345,   30,  191,  215,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 102,  73N, 1320E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  303,   51,     67,    246,     87, N,  353,   31,  207,  243,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 108,  79N, 1318E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  231,   78,     53,    358,    273, N,  346,   28,  215,  247,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 114,  86N, 1313E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  365,   43,     80,    286,    372, Y,  337,   33,  234,  265,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 120,  93N, 1309E,  40, 1000, XX,  34, NEQ, 0062, 0062, 0061, 0056, 1008,  338,   43,     88,    302,    599, Y,  332,   33,  270,  305,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 126,  99N, 1304E,  46,  997, XX,  34, NEQ, 0064, 0074, 0075, 0059, 1006,  289,   27,     77,    387,    658, Y,  332,   32,  289,  319,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 132, 104N, 1296E,  61,  997, XX,  34, NEQ, 0069, 0098, 0085, 0062, 1003,   92,   33,     87,    351,    672, Y,  313,   36,  319,  345,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 138, 110N, 1289E,  66,  993, XX,  34, NEQ, 0121, 0114, 0095, 0062,  999,   84,   29,     87,    301,    730, Y,  323,   41,  352,  381,  -99,  -99
TG, 0018, 2023071500_F048_066N_1341E_FOF, 2023071500, 03,  NGX, 144, 117N, 1283E,  70,  993, XX,  34, NEQ, 0134, 0129, 0102, 0062, 1000,  100,   24,     71,    392,    791, Y,  327,   49,  385,  416,  -99,  -99
